"Comunidad","Ano","RC","Sitio","Zona","Transecto","GeneroEspecie","Abundancia"
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Haemulon carbonarium",10
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Haemulon chrysargyreum",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Haemulon flavolineatum",10
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Haemulon parra",5
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Haemulon plumierii",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Haemulon sciurus",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Holacanthus ciliaris",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Holacanthus tricolor",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Lachnolaimus maximus",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Lutjanus",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Lutjanus apodus",5
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Lutjanus griseus",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Lutjanus jocu",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Lutjanus mahogoni",10
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Microspathodon chrysurus",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Ocyurus chrysurus",3
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Pomacanthus arcuatus",2
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Pomacanthus paru",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Pterois volitans",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Scarus",29
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Scarus coeruleus",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Scomberomorus regalis",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Sparisoma aurofrenatum",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Sparisoma viride",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Stegastes",15
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon (Control)","Control",6,"Thalassoma bifasciatum",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Anisotremus davidsonii",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Caulolatilus princeps",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Chromis punctipinnis",3
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Embiotoca jacksoni",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Girella nigricans",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Halichoeres semicinctus",26
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Heterodontus francisci",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Hypsypops rubicundus",5
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Mycteroperca",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Mycteroperca jordani",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Mycteroperca xenarcha",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Ophiodon elongatus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Oxyjulis californica",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Paralabrax clathratus",30
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Paralabrax nebulifer",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Rhacochilus vacca",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Scorpaenichthys marmoratus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Sebastes",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Sebastes auriculatus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Sebastes carnatus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Sebastes chrysomelas",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Sebastes flavidus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Sebastes rastrelliger",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Sebastes serranoides",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Semicossyphus pulcher",19
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Squatina californica",1
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","Babencho","Control",7,"Stereolepis gigas",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Abudefduf saxatilis",13
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Acanthurus",2
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Aetobatus narinari",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Anisotremus surinamensis",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Anisotremus virginicus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Bodianus rufus",5
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Calamus pennatula",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Caranx bartholomaei",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Caranx ruber",18
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Cephalopholis cruentata",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Chaetodon",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Chromis",3
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Epinephelus striatus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Haemulon aurolineatum",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Haemulon carbonarium",3
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Haemulon chrysargyreum",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Haemulon flavolineatum",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Haemulon parra",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Haemulon plumierii",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Haemulon sciurus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Haemulon striatum",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Holacanthus ciliaris",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Kyphosus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Lutjanus analis",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Lutjanus apodus",1
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Lutjanus griseus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Lutjanus jocu",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Lutjanus mahogoni",1
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Lutjanus synagris",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Microspathodon chrysurus",3
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Ocyurus chrysurus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Pomacanthus arcuatus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Pomacanthus paru",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Scarus",6
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Scarus vetula",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Scomberomorus regalis",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Sparisoma aurofrenatum",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Sparisoma viride",5
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Stegastes",4
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo","Reserva",7,"Thalassoma bifasciatum",5
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Abudefduf saxatilis",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Acanthurus",1
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Anisotremus virginicus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Balistes vetula",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Bodianus rufus",1
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Calamus pennatula",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Caranx bartholomaei",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Caranx latus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Caranx ruber",2
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Cephalopholis cruentata",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Cephalopholis fulva",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Chaetodon",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Chromis",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Haemulon aurolineatum",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Haemulon carbonarium",1
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Haemulon chrysargyreum",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Haemulon flavolineatum",3
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Haemulon macrostomum",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Haemulon parra",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Haemulon plumierii",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Haemulon sciurus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Holacanthus ciliaris",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Holacanthus tricolor",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Kyphosus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Lachnolaimus maximus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Lutjanus analis",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Lutjanus apodus",3
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Lutjanus griseus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Lutjanus jocu",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Lutjanus mahogoni",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Lutjanus synagris",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Microspathodon chrysurus",10
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Ocyurus chrysurus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Pomacanthus arcuatus",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Pomacanthus paru",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Pterois volitans",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Scarus",5
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Scarus vetula",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Scomberomorus regalis",0
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Sparisoma aurofrenatum",1
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Sparisoma viride",2
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Stegastes",12
"Maria Elena",2015,"Cabezo - Cabezo (Control)","Cabezo (Control)","Control",7,"Thalassoma bifasciatum",14
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Acanthurus",3
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Balistes vetula",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Bodianus rufus",48
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Cephalopholis fulva",1
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Chaetodon",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Chromis",1
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Haemulon carbonarium",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Haemulon flavolineatum",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Haemulon plumierii",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Holacanthus tricolor",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Melichthys niger",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Ocyurus chrysurus",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Pterois volitans",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Scarus",3
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Scomberomorus spp",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Sparisoma aurofrenatum",1
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Sparisoma viride",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Sphyraena barracuda",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Stegastes",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro","Reserva",7,"Thalassoma bifasciatum",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Abudefduf saxatilis",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Acanthurus",2
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Balistes vetula",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Bodianus rufus",11
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Calamus pennatula",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Canthidermis sufflamen",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Cephalopholis cruentata",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Cephalopholis fulva",1
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Chaetodon",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Chromis",10
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Epinephelus guttatus",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Haemulon flavolineatum",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Haemulon plumierii",1
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Haemulon sciurus",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Holacanthus ciliaris",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Holacanthus tricolor",1
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Lutjanus analis",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Melichthys niger",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Microspathodon chrysurus",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Mycteroperca bonaci",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Ocyurus chrysurus",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Pterois volitans",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Scarus",4
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Sparisoma aurofrenatum",3
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Sparisoma viride",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Sphyraena barracuda",0
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Stegastes",3
"Punta Herrero",2015,"El Faro - El Faro (Control)","El Faro (Control)","Control",7,"Thalassoma bifasciatum",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Anisotremus davidsonii",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Caulolatilus princeps",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Chromis punctipinnis",4
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Embiotoca jacksoni",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Girella nigricans",2
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Halichoeres semicinctus",15
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Heterodontus francisci",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Hypsypops rubicundus",3
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Mycteroperca",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Mycteroperca jordani",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Mycteroperca xenarcha",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Ophiodon elongatus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Oxyjulis californica",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Paralabrax clathratus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Paralabrax nebulifer",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Rhacochilus vacca",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Rhinobatos productus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Scorpaenichthys marmoratus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Sebastes",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Sebastes auriculatus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Sebastes carnatus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Sebastes chrysomelas",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Sebastes flavidus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Sebastes rastrelliger",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Sebastes serranoides",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Semicossyphus pulcher",4
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Squatina californica",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Dulce","Control",7,"Stereolepis gigas",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Anisotremus davidsonii",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Caulolatilus princeps",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Chromis punctipinnis",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Embiotoca jacksoni",4
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Girella nigricans",3
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Halichoeres semicinctus",15
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Heterodontus francisci",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Hypsypops rubicundus",9
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Mycteroperca",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Mycteroperca jordani",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Mycteroperca xenarcha",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Ophiodon elongatus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Oxyjulis californica",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Paralabrax clathratus",31
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Paralabrax nebulifer",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Rhacochilus vacca",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Rhinobatos productus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Scorpaenichthys marmoratus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Sebastes",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Sebastes auriculatus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Sebastes carnatus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Sebastes chrysomelas",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Sebastes flavidus",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Sebastes rastrelliger",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Sebastes serranoides",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Semicossyphus pulcher",20
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Squatina californica",0
"Isla Natividad",2015,"La Plana / Las Cuevas - La Dulce / Babencho","La Plana / Las Cuevas","Reserva",7,"Stereolepis gigas",0
"Punta Herrero",2015,"Manchon - Manchon (Control)","Manchon","Reserva",7,"Abudefduf saxatilis",0
